problem,num_nodes,num_edges,traffic_seed,tm_model,scale_factor,num_commodities,total_demand,algo,split_method,split_fraction,num_subproblems,num_paths,edge_disjoint,dist_metric,objective,obj_val,runtime
GtsCe.graphml,149,386,1172507251,poisson,8.0,11194,169785.96875,pop,random,0.75,16,4,True,inv-cap,mcf,0.6321159792639215,0.058956146240234375
UsCarrier.graphml,158,378,123874486,gravity,2.0,24806,1331.301513671875,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.014304161071777344
UsCarrier.graphml,158,378,146569124,gravity,16.0,24806,10692.1904296875,pop,random,0,16,4,True,inv-cap,mcf,0.5841065172370273,0.05025792121887207
UsCarrier.graphml,158,378,1454580274,gravity,128.0,24806,85202.0078125,pop,random,0,16,4,True,inv-cap,mcf,0.07386207722596907,0.08376812934875488
UsCarrier.graphml,158,378,126410113,gravity,1.0,24805,667.4087524414062,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.014883995056152344
UsCarrier.graphml,158,378,1604631843,gravity,64.0,24806,42760.29296875,pop,random,0,16,4,True,inv-cap,mcf,0.13725592359484162,0.08991694450378418
UsCarrier.graphml,158,378,1416924748,gravity,32.0,24805,21322.865234375,pop,random,0,16,4,True,inv-cap,mcf,0.2895366795535081,0.0709080696105957
UsCarrier.graphml,158,378,63124174,gravity,4.0,24806,2662.46875,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.011754035949707031
UsCarrier.graphml,158,378,2021178515,gravity,8.0,24805,5313.4619140625,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.04340386390686035
UsCarrier.graphml,158,378,1034066240,poisson,128.0,12515,1985528.25,pop,random,0.75,16,4,True,inv-cap,mcf,0.042547023820915214,0.0845479965209961
UsCarrier.graphml,158,378,1196923204,poisson,8.0,12574,124087.2890625,pop,random,0.75,16,4,True,inv-cap,mcf,0.617597148486195,0.059339046478271484
UsCarrier.graphml,158,378,1281112752,poisson,16.0,12555,248177.515625,pop,random,0.75,16,4,True,inv-cap,mcf,0.3258849716940988,0.05015707015991211
UsCarrier.graphml,158,378,1149123775,poisson,32.0,12588,496343.03125,pop,random,0.75,16,4,True,inv-cap,mcf,0.1531953354842241,0.05194997787475586
UsCarrier.graphml,158,378,1480195529,poisson,2.0,12541,31021.4375,pop,random,0.75,16,4,True,inv-cap,mcf,0.9999999999999999,0.02074289321899414
UsCarrier.graphml,158,378,1011993125,poisson,4.0,12573,62042.203125,pop,random,0.75,16,4,True,inv-cap,mcf,0.9999999999999999,0.02836298942565918
UsCarrier.graphml,158,378,1022383118,poisson,64.0,12595,992747.6875,pop,random,0.75,16,4,True,inv-cap,mcf,0.07845346729002091,0.04625296592712402
UsCarrier.graphml,158,378,1218360499,poisson,1.0,12528,15511.9248046875,pop,random,0.75,16,4,True,inv-cap,mcf,0.9999999999999999,0.011499166488647461
Cogentco.graphml,197,486,1085483962,gravity,16.0,38612,19241.53125,pop,random,0,16,4,True,inv-cap,mcf,0.6069496159580126,0.16981887817382812
Cogentco.graphml,197,486,142626253,gravity,128.0,38612,153760.609375,pop,random,0,16,4,True,inv-cap,mcf,0.07641833565525818,0.22965502738952637
Cogentco.graphml,197,486,1425924102,gravity,4.0,38612,4809.27294921875,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.019837141036987305
Cogentco.graphml,197,486,1374632450,gravity,1.0,38610,1201.3656005859375,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.019086837768554688
Cogentco.graphml,197,486,1229219359,gravity,64.0,38610,76765.140625,pop,random,0,16,4,True,inv-cap,mcf,0.14580988551715696,0.21572208404541016
Cogentco.graphml,197,486,1486627102,gravity,32.0,38612,38399.109375,pop,random,0,16,4,True,inv-cap,mcf,0.29947673297818134,0.2566239833831787
Cogentco.graphml,197,486,1877587945,gravity,8.0,38611,9602.759765625,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.05444216728210449
Cogentco.graphml,197,486,1176656848,gravity,2.0,38609,2402.759521484375,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.018938064575195312
Cogentco.graphml,197,486,1264644244,poisson,32.0,19517,865029.5,pop,random,0.75,16,4,True,inv-cap,mcf,0.18631391118879018,0.10318112373352051
Cogentco.graphml,197,486,1038093168,poisson,16.0,19491,432514.0625,pop,random,0.75,16,4,True,inv-cap,mcf,0.39943870017780525,0.1145009994506836
Cogentco.graphml,197,486,1058989507,poisson,8.0,19469,216256.40625,pop,random,0.75,16,4,True,inv-cap,mcf,0.7657882877760652,0.08586907386779785
Cogentco.graphml,197,486,1924161815,poisson,64.0,19536,1730051.5,pop,random,0.75,16,4,True,inv-cap,mcf,0.09937653472185773,0.12986016273498535
Cogentco.graphml,197,486,1100381358,poisson,2.0,19493,54064.2109375,pop,random,0.75,16,4,True,inv-cap,mcf,0.9999999999999999,0.049942970275878906
Cogentco.graphml,197,486,1480899410,poisson,1.0,19488,27032.0546875,pop,random,0.75,16,4,True,inv-cap,mcf,0.9999999999999999,0.01526188850402832
Cogentco.graphml,197,486,1032633174,poisson,128.0,19561,3460106.5,pop,random,0.75,16,4,True,inv-cap,mcf,0.04754173026816212,0.14418411254882812
Cogentco.graphml,197,486,1082014999,poisson,4.0,19574,108128.484375,pop,random,0.75,16,4,True,inv-cap,mcf,0.9999999896336542,0.03538990020751953
Colt.graphml,153,354,1108214735,gravity,16.0,23256,11981.1484375,pop,random,0,16,4,True,inv-cap,mcf,0.5544889942575377,0.06366991996765137
Colt.graphml,153,354,1002058247,gravity,32.0,23254,24040.171875,pop,random,0,16,4,True,inv-cap,mcf,0.29851245374350277,0.07551693916320801
Colt.graphml,153,354,1117579738,gravity,2.0,23256,1498.8203125,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.009936094284057617
Colt.graphml,153,354,1141211829,gravity,128.0,23256,95814.359375,pop,random,0,16,4,True,inv-cap,mcf,0.07450508592160322,0.0665438175201416
Colt.graphml,153,354,1041669110,gravity,1.0,23255,752.0161743164062,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.010915994644165039
Colt.graphml,153,354,1111060477,gravity,4.0,23255,3001.22509765625,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.01028895378112793
Colt.graphml,153,354,1200865651,gravity,64.0,23256,47867.94921875,pop,random,0,16,4,True,inv-cap,mcf,0.14078459586663533,0.05309486389160156
Colt.graphml,153,354,121297824,gravity,8.0,23256,6007.76416015625,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.02621603012084961
Colt.graphml,153,354,111046807,poisson,16.0,11714,243590.75,pop,random,0.75,16,4,True,inv-cap,mcf,0.3314299908457278,0.020835161209106445
Colt.graphml,153,354,14200283,poisson,4.0,11708,60897.58984375,pop,random,0.75,16,4,True,inv-cap,mcf,0.9999999999999999,0.019921064376831055
Colt.graphml,153,354,1240494465,poisson,2.0,11744,30449.27734375,pop,random,0.75,16,4,True,inv-cap,mcf,0.999999985283534,0.01618504524230957
Colt.graphml,153,354,1525703876,poisson,1.0,11728,15224.541015625,pop,random,0.75,16,4,True,inv-cap,mcf,0.9999999999999999,0.009910821914672852
Colt.graphml,153,354,1243630499,poisson,64.0,11797,974382.8125,pop,random,0.75,16,4,True,inv-cap,mcf,0.07879234625775129,0.04528093338012695
Colt.graphml,153,354,1179616255,poisson,128.0,11751,1948754.625,pop,random,0.75,16,4,True,inv-cap,mcf,0.031899851789577965,0.03946805000305176
Colt.graphml,153,354,1007510484,poisson,32.0,11728,487193.65625,pop,random,0.75,16,4,True,inv-cap,mcf,0.16175910324808182,0.02410721778869629
Colt.graphml,153,354,1082657135,poisson,8.0,11762,121794.578125,pop,random,0.75,16,4,True,inv-cap,mcf,0.6471691553833085,0.020496129989624023
TataNld.graphml,145,372,1555020805,gravity,8.0,20879,8022.689453125,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.030817031860351562
TataNld.graphml,145,372,1180050477,gravity,64.0,20879,64033.0,pop,random,0,16,4,True,inv-cap,mcf,0.21070580662180086,0.2194230556488037
TataNld.graphml,145,372,11412112,gravity,4.0,20880,4000.65478515625,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.011703968048095703
TataNld.graphml,145,372,1628983645,gravity,16.0,20879,16029.232421875,pop,random,0,16,4,True,inv-cap,mcf,0.8066875034570048,0.15517306327819824
TataNld.graphml,145,372,1257688362,gravity,2.0,20880,2004.56640625,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.015241861343383789
TataNld.graphml,145,372,1148601493,gravity,1.0,20880,1002.2694091796875,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.01190185546875
TataNld.graphml,145,372,1004732208,gravity,32.0,20879,31985.919921875,pop,random,0,16,4,True,inv-cap,mcf,0.41311489161476234,0.14121603965759277
TataNld.graphml,145,372,1093445293,gravity,128.0,20880,127946.40625,pop,random,0,16,4,True,inv-cap,mcf,0.10741137147798667,0.2222440242767334
TataNld.graphml,145,372,1049066647,poisson,1.0,10517,24677.98828125,pop,random,0.75,16,4,True,inv-cap,mcf,0.9999999999999999,0.017528772354125977
TataNld.graphml,145,372,1019158999,poisson,128.0,10507,3158806.25,pop,random,0.75,16,4,True,inv-cap,mcf,0.04178198208161259,0.05045509338378906
TataNld.graphml,145,372,1300591861,poisson,2.0,10569,49356.3359375,pop,random,0.75,16,4,True,inv-cap,mcf,0.9999999999999999,0.02745819091796875
TataNld.graphml,145,372,1338487316,poisson,8.0,10516,197423.4375,pop,random,0.75,16,4,True,inv-cap,mcf,0.6678229837818391,0.0554051399230957
TataNld.graphml,145,372,1222029913,poisson,64.0,10520,1579402.875,pop,random,0.75,16,4,True,inv-cap,mcf,0.07944720567375001,2.053602933883667
TataNld.graphml,145,372,112056917,poisson,32.0,10521,789695.25,pop,random,0.75,16,4,True,inv-cap,mcf,0.1594146842541812,0.06849002838134766
TataNld.graphml,145,372,1038492235,poisson,4.0,10519,98712.328125,pop,random,0.75,16,4,True,inv-cap,mcf,0.9999999999999999,0.032028913497924805
TataNld.graphml,145,372,1062186554,poisson,16.0,10496,394851.71875,pop,random,0.75,16,4,True,inv-cap,mcf,0.3326168948269096,0.0585789680480957
Deltacom.graphml,113,322,1268341991,gravity,1.0,12656,1505.446044921875,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.01121211051940918
Deltacom.graphml,113,322,119644466,gravity,16.0,12656,23933.35546875,pop,random,0,16,4,True,inv-cap,mcf,0.6387120045353721,0.06815099716186523
Deltacom.graphml,113,322,13036757,gravity,8.0,12656,12014.005859375,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.025374174118041992
Deltacom.graphml,113,322,12790396,gravity,128.0,12655,191986.34375,pop,random,0,16,4,True,inv-cap,mcf,0.08259852667613767,0.09077000617980957
Deltacom.graphml,113,322,1668474457,gravity,4.0,12656,5999.7724609375,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.018218994140625
Deltacom.graphml,113,322,1307039078,gravity,64.0,12655,95856.8125,pop,random,0,16,4,True,inv-cap,mcf,0.15737833693850914,0.06478095054626465
Deltacom.graphml,113,322,128300277,gravity,2.0,12655,3004.921875,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.005621910095214844
Deltacom.graphml,113,322,168131741,gravity,32.0,12653,47866.3125,pop,random,0,16,4,True,inv-cap,mcf,0.3011645600731155,0.07215213775634766
Deltacom.graphml,113,322,1021894572,poisson,2.0,6446,40749.41015625,pop,random,0.75,16,4,True,inv-cap,mcf,0.9999999999999999,0.012619972229003906
Deltacom.graphml,113,322,1685565187,poisson,32.0,6390,652041.5625,pop,random,0.75,16,4,True,inv-cap,mcf,0.13299697035778696,0.04428291320800781
Deltacom.graphml,113,322,1585509162,poisson,8.0,6395,163011.0,pop,random,0.75,16,4,True,inv-cap,mcf,0.5178443778561047,0.02698493003845215
Deltacom.graphml,113,322,12186945,poisson,4.0,6395,81507.5703125,pop,random,0.75,16,4,True,inv-cap,mcf,0.9335725296124182,0.015300989151000977
Deltacom.graphml,113,322,1054314477,poisson,16.0,6428,326010.0,pop,random,0.75,16,4,True,inv-cap,mcf,0.2426803829468915,0.02742910385131836
Deltacom.graphml,113,322,1315123963,poisson,128.0,6406,2607988.5,pop,random,0.75,16,4,True,inv-cap,mcf,0.03348627839556436,0.029024124145507812
Deltacom.graphml,113,322,1015885682,poisson,1.0,6399,20379.58203125,pop,random,0.75,16,4,True,inv-cap,mcf,0.9999999999999999,0.009229898452758789
Deltacom.graphml,113,322,1144433792,poisson,64.0,6400,1304249.5,pop,random,0.75,16,4,True,inv-cap,mcf,0.06975874395807664,0.03253912925720215
DialtelecomCz.graphml,138,302,1185012436,gravity,64.0,18906,73671.375,pop,random,0,16,4,True,inv-cap,mcf,0.11498932676655613,0.09859514236450195
DialtelecomCz.graphml,138,302,1374272211,gravity,2.0,18906,2301.09716796875,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.010270118713378906
DialtelecomCz.graphml,138,302,1177303366,gravity,8.0,18904,9200.62890625,pop,random,0,16,4,True,inv-cap,mcf,0.9610180419565784,0.05411791801452637
DialtelecomCz.graphml,138,302,1200931432,gravity,32.0,18905,36761.01953125,pop,random,0,16,4,True,inv-cap,mcf,0.23654832935190542,0.09739089012145996
DialtelecomCz.graphml,138,302,1064113957,gravity,16.0,18906,18393.42578125,pop,random,0,16,4,True,inv-cap,mcf,0.4784491513669404,0.08938193321228027
DialtelecomCz.graphml,138,302,1536565063,gravity,1.0,18906,1148.716552734375,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.012911796569824219
DialtelecomCz.graphml,138,302,2043794026,gravity,4.0,18906,4604.12353515625,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.026354074478149414
DialtelecomCz.graphml,138,302,1288319454,gravity,128.0,18905,146918.140625,pop,random,0,16,4,True,inv-cap,mcf,0.05844724668157201,0.07812285423278809
DialtelecomCz.graphml,138,302,1700967992,poisson,1.0,9544,21077.79296875,pop,random,0.75,16,4,True,inv-cap,mcf,0.9999999999999999,0.030666112899780273
DialtelecomCz.graphml,138,302,1529720562,poisson,128.0,9561,2697957.5,pop,random,0.75,16,4,True,inv-cap,mcf,0.04327555986949479,0.0740060806274414
DialtelecomCz.graphml,138,302,1101444395,poisson,16.0,9522,337244.6875,pop,random,0.75,16,4,True,inv-cap,mcf,0.33676690608806314,0.049568891525268555
DialtelecomCz.graphml,138,302,2066203998,poisson,64.0,9532,1348978.75,pop,random,0.75,16,4,True,inv-cap,mcf,0.0724959545011166,0.07772994041442871
DialtelecomCz.graphml,138,302,1033313530,poisson,32.0,9576,674489.375,pop,random,0.75,16,4,True,inv-cap,mcf,0.15597164490301413,0.052462100982666016
DialtelecomCz.graphml,138,302,1274978453,poisson,2.0,9545,42155.58203125,pop,random,0.75,16,4,True,inv-cap,mcf,0.9999999999999999,0.034526824951171875
DialtelecomCz.graphml,138,302,1033170170,poisson,8.0,9545,168622.34375,pop,random,0.75,16,4,True,inv-cap,mcf,0.5825576078638199,0.05181598663330078
DialtelecomCz.graphml,138,302,1003544367,poisson,4.0,9565,84311.1796875,pop,random,0.75,16,4,True,inv-cap,mcf,0.9999999999999998,0.03691697120666504
Kdl.graphml,754,1790,102333321,gravity,4.0,567747,6000.41455078125,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,1.0004780292510986
Kdl.graphml,754,1790,1947258216,gravity,1.0,567742,1500.1810302734375,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.6379618644714355
Kdl.graphml,754,1790,1710674203,gravity,16.0,567745,24000.064453125,pop,random,0,16,4,True,inv-cap,mcf,0.7151517289819834,18.164720058441162
Kdl.graphml,754,1790,133885275,gravity,32.0,567739,48011.5078125,pop,random,0,16,4,True,inv-cap,mcf,0.35352562237089635,31.83894991874695
Kdl.graphml,754,1790,1876254433,gravity,8.0,567752,12006.26953125,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,2.3625621795654297
Kdl.graphml,754,1790,1034240991,gravity,128.0,567744,192036.09375,pop,random,0,16,4,True,inv-cap,mcf,0.08907104348448121,35.2595009803772
Kdl.graphml,754,1790,1640115421,gravity,2.0,567745,2999.551025390625,pop,random,0,16,4,True,inv-cap,mcf,0.9999999999999999,0.45096802711486816
Kdl.graphml,754,1790,1022240448,gravity,64.0,567743,96035.2109375,pop,random,0,16,4,True,inv-cap,mcf,0.18003638126348157,34.82248306274414
Kdl.graphml,754,1790,1158533055,poisson,1.0,285961,44242.01953125,pop,random,0.75,16,4,True,inv-cap,mcf,0.9999999999999999,0.20873785018920898
Kdl.graphml,754,1790,1771706265,poisson,64.0,285941,2831489.0,pop,random,0.75,16,4,True,inv-cap,mcf,0.14938106743108742,18.748219966888428
Kdl.graphml,754,1790,1303852474,poisson,128.0,285909,5662977.5,pop,random,0.75,16,4,True,inv-cap,mcf,0.07271355577527584,19.37486982345581
