problem,num_nodes,num_edges,traffic_seed,tm_model,scale_factor,num_commodities,total_demand,algo,split_method,split_fraction,num_subproblems,num_paths,edge_disjoint,dist_metric,objective,obj_val,runtime
GtsCe.graphml,149,386,1045673165,poisson,2.0,11176,42445.6875,pop,random,0,16,4,True,inv-cap,total_flow,38565.035071044746,0.01213693618774414
UsCarrier.graphml,158,378,1416924748,gravity,32.0,24805,21322.865234375,pop,random,1.0,16,4,True,inv-cap,total_flow,15260.353342037644,0.1124880313873291
GtsCe.graphml,149,386,1045673165,poisson,2.0,11176,42445.6875,pop,random,0.25,16,4,True,inv-cap,total_flow,42445.68888826787,0.014114856719970703
UsCarrier.graphml,158,378,1604631843,gravity,64.0,24806,42760.29296875,pop,random,0,16,4,True,inv-cap,total_flow,22839.784066436765,0.05380606651306152
GtsCe.graphml,149,386,1045673165,poisson,2.0,11176,42445.6875,pop,random,0.5,16,4,True,inv-cap,total_flow,42445.68888826787,0.016415834426879883
UsCarrier.graphml,158,378,1604631843,gravity,64.0,24806,42760.29296875,pop,random,0.25,16,4,True,inv-cap,total_flow,22952.15312718687,0.07736086845397949
GtsCe.graphml,149,386,1045673165,poisson,2.0,11176,42445.6875,pop,random,0.75,16,4,True,inv-cap,total_flow,42445.68889017522,0.016538143157958984
UsCarrier.graphml,158,378,1604631843,gravity,64.0,24806,42760.29296875,pop,random,0.5,16,4,True,inv-cap,total_flow,23113.09729747018,0.12726783752441406
GtsCe.graphml,149,386,1045673165,poisson,2.0,11176,42445.6875,pop,random,1.0,16,4,True,inv-cap,total_flow,42445.68888802945,0.01688694953918457
UsCarrier.graphml,158,378,1604631843,gravity,64.0,24806,42760.29296875,pop,random,0.75,16,4,True,inv-cap,total_flow,23129.62613308295,0.13535785675048828
UsCarrier.graphml,158,378,63124174,gravity,4.0,24806,2662.46875,pop,random,0,16,4,True,inv-cap,total_flow,2662.4687406504527,0.012986898422241211
UsCarrier.graphml,158,378,63124174,gravity,4.0,24806,2662.46875,pop,random,0.25,16,4,True,inv-cap,total_flow,2662.4687406504527,0.01695704460144043
UsCarrier.graphml,158,378,1604631843,gravity,64.0,24806,42760.29296875,pop,random,1.0,16,4,True,inv-cap,total_flow,23187.846994578445,0.1471700668334961
UsCarrier.graphml,158,378,123874486,gravity,2.0,24806,1331.301513671875,pop,random,0,16,4,True,inv-cap,total_flow,1331.3014989192598,0.013092994689941406
UsCarrier.graphml,158,378,63124174,gravity,4.0,24806,2662.46875,pop,random,0.5,16,4,True,inv-cap,total_flow,2662.4687406504527,0.015006065368652344
UsCarrier.graphml,158,378,123874486,gravity,2.0,24806,1331.301513671875,pop,random,0.25,16,4,True,inv-cap,total_flow,1331.3014989192598,0.01612401008605957
UsCarrier.graphml,158,378,63124174,gravity,4.0,24806,2662.46875,pop,random,0.75,16,4,True,inv-cap,total_flow,2662.4687406504527,0.012785196304321289
UsCarrier.graphml,158,378,123874486,gravity,2.0,24806,1331.301513671875,pop,random,0.5,16,4,True,inv-cap,total_flow,1331.3014989192598,0.012881994247436523
UsCarrier.graphml,158,378,63124174,gravity,4.0,24806,2662.46875,pop,random,1.0,16,4,True,inv-cap,total_flow,2662.4687406504527,0.014676809310913086
UsCarrier.graphml,158,378,123874486,gravity,2.0,24806,1331.301513671875,pop,random,0.75,16,4,True,inv-cap,total_flow,1331.3014989192598,0.02180194854736328
UsCarrier.graphml,158,378,2021178515,gravity,8.0,24805,5313.4619140625,pop,random,0,16,4,True,inv-cap,total_flow,5313.461879800016,0.01151895523071289
UsCarrier.graphml,158,378,2021178515,gravity,8.0,24805,5313.4619140625,pop,random,0.25,16,4,True,inv-cap,total_flow,5313.461879800016,0.013913154602050781
UsCarrier.graphml,158,378,123874486,gravity,2.0,24806,1331.301513671875,pop,random,1.0,16,4,True,inv-cap,total_flow,1331.3014989192598,0.016098976135253906
UsCarrier.graphml,158,378,1454580274,gravity,128.0,24806,85202.0078125,pop,random,0,16,4,True,inv-cap,total_flow,31977.549080201552,0.0636439323425293
UsCarrier.graphml,158,378,2021178515,gravity,8.0,24805,5313.4619140625,pop,random,0.5,16,4,True,inv-cap,total_flow,5313.461879800016,0.016566991806030273
UsCarrier.graphml,158,378,1454580274,gravity,128.0,24806,85202.0078125,pop,random,0.25,16,4,True,inv-cap,total_flow,32340.14263288346,0.10076785087585449
UsCarrier.graphml,158,378,2021178515,gravity,8.0,24805,5313.4619140625,pop,random,0.75,16,4,True,inv-cap,total_flow,5313.461879800016,0.031597137451171875
UsCarrier.graphml,158,378,1454580274,gravity,128.0,24806,85202.0078125,pop,random,0.5,16,4,True,inv-cap,total_flow,32581.31867750702,0.1426541805267334
UsCarrier.graphml,158,378,2021178515,gravity,8.0,24805,5313.4619140625,pop,random,1.0,16,4,True,inv-cap,total_flow,5313.461879800016,0.024394989013671875
UsCarrier.graphml,158,378,1454580274,gravity,128.0,24806,85202.0078125,pop,random,0.75,16,4,True,inv-cap,total_flow,32698.419142711602,0.11883401870727539
UsCarrier.graphml,158,378,1416924748,gravity,32.0,24805,21322.865234375,pop,random,0,16,4,True,inv-cap,total_flow,15205.826644703742,0.04333090782165527
UsCarrier.graphml,158,378,1454580274,gravity,128.0,24806,85202.0078125,pop,random,1.0,16,4,True,inv-cap,total_flow,32727.850405707937,0.16068291664123535
UsCarrier.graphml,158,378,1416924748,gravity,32.0,24805,21322.865234375,pop,random,0.25,16,4,True,inv-cap,total_flow,15239.423855245112,0.055500030517578125
UsCarrier.graphml,158,378,126410113,gravity,1.0,24805,667.4087524414062,pop,random,0,16,4,True,inv-cap,total_flow,667.4087456617272,0.010776042938232422
UsCarrier.graphml,158,378,1416924748,gravity,32.0,24805,21322.865234375,pop,random,0.5,16,4,True,inv-cap,total_flow,15250.794996846469,0.07477593421936035
UsCarrier.graphml,158,378,126410113,gravity,1.0,24805,667.4087524414062,pop,random,0.25,16,4,True,inv-cap,total_flow,667.4087456617272,0.009232044219970703
UsCarrier.graphml,158,378,1416924748,gravity,32.0,24805,21322.865234375,pop,random,0.75,16,4,True,inv-cap,total_flow,15262.145151413977,0.0851438045501709
UsCarrier.graphml,158,378,126410113,gravity,1.0,24805,667.4087524414062,pop,random,0.5,16,4,True,inv-cap,total_flow,667.4087456617272,0.011030912399291992
UsCarrier.graphml,158,378,1416924748,gravity,32.0,24805,21322.865234375,pop,random,1.0,16,4,True,inv-cap,total_flow,15259.815371755512,0.10550308227539062
UsCarrier.graphml,158,378,126410113,gravity,1.0,24805,667.4087524414062,pop,random,0.75,16,4,True,inv-cap,total_flow,667.4087456617272,0.02321791648864746
UsCarrier.graphml,158,378,1604631843,gravity,64.0,24806,42760.29296875,pop,random,0,16,4,True,inv-cap,total_flow,22790.595217224487,0.05694389343261719
UsCarrier.graphml,158,378,126410113,gravity,1.0,24805,667.4087524414062,pop,random,1.0,16,4,True,inv-cap,total_flow,667.4087456617272,0.024831056594848633
UsCarrier.graphml,158,378,1604631843,gravity,64.0,24806,42760.29296875,pop,random,0.25,16,4,True,inv-cap,total_flow,23036.407474245407,0.0792381763458252
UsCarrier.graphml,158,378,146569124,gravity,16.0,24806,10692.1904296875,pop,random,0,16,4,True,inv-cap,total_flow,9651.80561290402,0.032122135162353516
UsCarrier.graphml,158,378,1604631843,gravity,64.0,24806,42760.29296875,pop,random,0.5,16,4,True,inv-cap,total_flow,23121.79907957168,0.0956430435180664
UsCarrier.graphml,158,378,146569124,gravity,16.0,24806,10692.1904296875,pop,random,0.25,16,4,True,inv-cap,total_flow,9643.718533440184,0.04134702682495117
UsCarrier.graphml,158,378,1604631843,gravity,64.0,24806,42760.29296875,pop,random,0.75,16,4,True,inv-cap,total_flow,23113.016039403243,0.11064791679382324
UsCarrier.graphml,158,378,146569124,gravity,16.0,24806,10692.1904296875,pop,random,0.5,16,4,True,inv-cap,total_flow,9667.264908468662,0.04338407516479492
UsCarrier.graphml,158,378,1604631843,gravity,64.0,24806,42760.29296875,pop,random,1.0,16,4,True,inv-cap,total_flow,23139.046358903597,0.15823698043823242
UsCarrier.graphml,158,378,146569124,gravity,16.0,24806,10692.1904296875,pop,random,0.75,16,4,True,inv-cap,total_flow,9675.658519964045,0.0657188892364502
UsCarrier.graphml,158,378,123874486,gravity,2.0,24806,1331.301513671875,pop,random,0,16,4,True,inv-cap,total_flow,1331.3014989192598,0.007315874099731445
UsCarrier.graphml,158,378,146569124,gravity,16.0,24806,10692.1904296875,pop,random,1.0,16,4,True,inv-cap,total_flow,9674.362699984262,0.08159518241882324
UsCarrier.graphml,158,378,123874486,gravity,2.0,24806,1331.301513671875,pop,random,0.25,16,4,True,inv-cap,total_flow,1331.3014989192598,0.009128808975219727
UsCarrier.graphml,158,378,1480195529,poisson,2.0,12541,31021.4375,pop,random,0,16,4,True,inv-cap,total_flow,30916.858956490883,0.013877153396606445
UsCarrier.graphml,158,378,123874486,gravity,2.0,24806,1331.301513671875,pop,random,0.5,16,4,True,inv-cap,total_flow,1331.3014989192598,0.011183023452758789
UsCarrier.graphml,158,378,1480195529,poisson,2.0,12541,31021.4375,pop,random,0.25,16,4,True,inv-cap,total_flow,31021.440736132245,0.013077974319458008
UsCarrier.graphml,158,378,123874486,gravity,2.0,24806,1331.301513671875,pop,random,0.75,16,4,True,inv-cap,total_flow,1331.3014989192598,0.013399839401245117
UsCarrier.graphml,158,378,1480195529,poisson,2.0,12541,31021.4375,pop,random,0.5,16,4,True,inv-cap,total_flow,31021.440736132245,0.015383005142211914
UsCarrier.graphml,158,378,1480195529,poisson,2.0,12541,31021.4375,pop,random,0.75,16,4,True,inv-cap,total_flow,31021.44073660908,0.015048027038574219
UsCarrier.graphml,158,378,123874486,gravity,2.0,24806,1331.301513671875,pop,random,1.0,16,4,True,inv-cap,total_flow,1331.3014989192598,0.014251947402954102
UsCarrier.graphml,158,378,1480195529,poisson,2.0,12541,31021.4375,pop,random,1.0,16,4,True,inv-cap,total_flow,31021.44073672829,0.014683008193969727
UsCarrier.graphml,158,378,1454580274,gravity,128.0,24806,85202.0078125,pop,random,0,16,4,True,inv-cap,total_flow,31904.872699946984,0.05794095993041992
UsCarrier.graphml,158,378,1196923204,poisson,8.0,12574,124087.2890625,pop,random,0,16,4,True,inv-cap,total_flow,63282.878254504045,0.015553951263427734
UsCarrier.graphml,158,378,1454580274,gravity,128.0,24806,85202.0078125,pop,random,0.25,16,4,True,inv-cap,total_flow,32478.528795826714,0.07657194137573242
UsCarrier.graphml,158,378,1196923204,poisson,8.0,12574,124087.2890625,pop,random,0.25,16,4,True,inv-cap,total_flow,119334.2859163197,0.028573989868164062
UsCarrier.graphml,158,378,1196923204,poisson,8.0,12574,124087.2890625,pop,random,0.5,16,4,True,inv-cap,total_flow,122493.66680189279,0.044111013412475586
UsCarrier.graphml,158,378,1454580274,gravity,128.0,24806,85202.0078125,pop,random,0.5,16,4,True,inv-cap,total_flow,32534.27968585083,0.12363409996032715
UsCarrier.graphml,158,378,1196923204,poisson,8.0,12574,124087.2890625,pop,random,0.75,16,4,True,inv-cap,total_flow,123667.96068401245,0.04135298728942871
UsCarrier.graphml,158,378,1454580274,gravity,128.0,24806,85202.0078125,pop,random,0.75,16,4,True,inv-cap,total_flow,32680.000076813736,0.13644695281982422
UsCarrier.graphml,158,378,1196923204,poisson,8.0,12574,124087.2890625,pop,random,1.0,16,4,True,inv-cap,total_flow,123809.80256342572,0.055795907974243164
UsCarrier.graphml,158,378,1454580274,gravity,128.0,24806,85202.0078125,pop,random,1.0,16,4,True,inv-cap,total_flow,32755.35834502475,0.17791199684143066
UsCarrier.graphml,158,378,1149123775,poisson,32.0,12588,496343.03125,pop,random,0,16,4,True,inv-cap,total_flow,81074.69069724434,0.014517068862915039
UsCarrier.graphml,158,378,126410113,gravity,1.0,24805,667.4087524414062,pop,random,0,16,4,True,inv-cap,total_flow,667.4087456617272,0.013134002685546875
UsCarrier.graphml,158,378,1149123775,poisson,32.0,12588,496343.03125,pop,random,0.25,16,4,True,inv-cap,total_flow,209335.96599128284,0.015614986419677734
UsCarrier.graphml,158,378,1149123775,poisson,32.0,12588,496343.03125,pop,random,0.5,16,4,True,inv-cap,total_flow,302799.3134776745,0.034790992736816406
UsCarrier.graphml,158,378,126410113,gravity,1.0,24805,667.4087524414062,pop,random,0.25,16,4,True,inv-cap,total_flow,667.4087456617272,0.008933067321777344
UsCarrier.graphml,158,378,1149123775,poisson,32.0,12588,496343.03125,pop,random,0.75,16,4,True,inv-cap,total_flow,336941.191849635,0.022110939025878906
UsCarrier.graphml,158,378,126410113,gravity,1.0,24805,667.4087524414062,pop,random,0.5,16,4,True,inv-cap,total_flow,667.4087456617272,0.01969599723815918
UsCarrier.graphml,158,378,1149123775,poisson,32.0,12588,496343.03125,pop,random,1.0,16,4,True,inv-cap,total_flow,338393.14216607454,0.03584790229797363
UsCarrier.graphml,158,378,1022383118,poisson,64.0,12595,992747.6875,pop,random,0,16,4,True,inv-cap,total_flow,83354.85359454821,0.018394947052001953
UsCarrier.graphml,158,378,126410113,gravity,1.0,24805,667.4087524414062,pop,random,0.75,16,4,True,inv-cap,total_flow,667.4087456617272,0.012572050094604492
UsCarrier.graphml,158,378,1022383118,poisson,64.0,12595,992747.6875,pop,random,0.25,16,4,True,inv-cap,total_flow,211387.75911319256,0.009315013885498047
UsCarrier.graphml,158,378,126410113,gravity,1.0,24805,667.4087524414062,pop,random,1.0,16,4,True,inv-cap,total_flow,667.4087456617272,0.017802000045776367
UsCarrier.graphml,158,378,1022383118,poisson,64.0,12595,992747.6875,pop,random,0.5,16,4,True,inv-cap,total_flow,338968.0867538452,0.023853063583374023
UsCarrier.graphml,158,378,146569124,gravity,16.0,24806,10692.1904296875,pop,random,0,16,4,True,inv-cap,total_flow,9635.806910203253,0.043563127517700195
UsCarrier.graphml,158,378,1022383118,poisson,64.0,12595,992747.6875,pop,random,0.75,16,4,True,inv-cap,total_flow,377990.05669784546,0.028981924057006836
UsCarrier.graphml,158,378,146569124,gravity,16.0,24806,10692.1904296875,pop,random,0.25,16,4,True,inv-cap,total_flow,9656.668481117114,0.03779196739196777
UsCarrier.graphml,158,378,1022383118,poisson,64.0,12595,992747.6875,pop,random,1.0,16,4,True,inv-cap,total_flow,377909.8952178955,0.01676201820373535
UsCarrier.graphml,158,378,1034066240,poisson,128.0,12515,1985528.25,pop,random,0,16,4,True,inv-cap,total_flow,85940.05285548232,0.015950918197631836
UsCarrier.graphml,158,378,146569124,gravity,16.0,24806,10692.1904296875,pop,random,0.5,16,4,True,inv-cap,total_flow,9664.064306350427,0.03914380073547363
UsCarrier.graphml,158,378,1034066240,poisson,128.0,12515,1985528.25,pop,random,0.25,16,4,True,inv-cap,total_flow,212286.09679101408,0.009525060653686523
UsCarrier.graphml,158,378,146569124,gravity,16.0,24806,10692.1904296875,pop,random,0.75,16,4,True,inv-cap,total_flow,9678.445308263414,0.05954790115356445
UsCarrier.graphml,158,378,1034066240,poisson,128.0,12515,1985528.25,pop,random,0.5,16,4,True,inv-cap,total_flow,335437.5,0.016640901565551758
UsCarrier.graphml,158,378,146569124,gravity,16.0,24806,10692.1904296875,pop,random,1.0,16,4,True,inv-cap,total_flow,9678.127840513675,0.07854700088500977
UsCarrier.graphml,158,378,1034066240,poisson,128.0,12515,1985528.25,pop,random,0.75,16,4,True,inv-cap,total_flow,378000.0,0.010588884353637695
UsCarrier.graphml,158,378,1480195529,poisson,2.0,12541,31021.4375,pop,random,0,16,4,True,inv-cap,total_flow,30958.313237185022,0.012125015258789062
UsCarrier.graphml,158,378,1034066240,poisson,128.0,12515,1985528.25,pop,random,1.0,16,4,True,inv-cap,total_flow,378000.0,0.018597841262817383
UsCarrier.graphml,158,378,1218360499,poisson,1.0,12528,15511.9248046875,pop,random,0,16,4,True,inv-cap,total_flow,15511.926140524294,0.0062160491943359375
UsCarrier.graphml,158,378,1480195529,poisson,2.0,12541,31021.4375,pop,random,0.25,16,4,True,inv-cap,total_flow,31021.440736132245,0.012604951858520508
UsCarrier.graphml,158,378,1218360499,poisson,1.0,12528,15511.9248046875,pop,random,0.25,16,4,True,inv-cap,total_flow,15511.926140524294,0.004698991775512695
UsCarrier.graphml,158,378,1480195529,poisson,2.0,12541,31021.4375,pop,random,0.5,16,4,True,inv-cap,total_flow,31021.440736132245,0.014271974563598633
UsCarrier.graphml,158,378,1218360499,poisson,1.0,12528,15511.9248046875,pop,random,0.5,16,4,True,inv-cap,total_flow,15511.926140524294,0.00508880615234375
UsCarrier.graphml,158,378,1480195529,poisson,2.0,12541,31021.4375,pop,random,0.75,16,4,True,inv-cap,total_flow,31021.440736489873,0.014495134353637695
UsCarrier.graphml,158,378,1218360499,poisson,1.0,12528,15511.9248046875,pop,random,0.75,16,4,True,inv-cap,total_flow,15511.926140762713,0.005643129348754883
UsCarrier.graphml,158,378,1480195529,poisson,2.0,12541,31021.4375,pop,random,1.0,16,4,True,inv-cap,total_flow,31021.44073672829,0.01696014404296875
UsCarrier.graphml,158,378,1218360499,poisson,1.0,12528,15511.9248046875,pop,random,1.0,16,4,True,inv-cap,total_flow,15511.926140524294,0.005467891693115234
UsCarrier.graphml,158,378,1196923204,poisson,8.0,12574,124087.2890625,pop,random,0,16,4,True,inv-cap,total_flow,63603.466155968395,0.01691913604736328
UsCarrier.graphml,158,378,1281112752,poisson,16.0,12555,248177.515625,pop,random,0,16,4,True,inv-cap,total_flow,72200.73571988617,0.01676011085510254
UsCarrier.graphml,158,378,1196923204,poisson,8.0,12574,124087.2890625,pop,random,0.25,16,4,True,inv-cap,total_flow,119369.93823499675,0.033780813217163086
UsCarrier.graphml,158,378,1281112752,poisson,16.0,12555,248177.515625,pop,random,0.25,16,4,True,inv-cap,total_flow,186638.27435700884,0.021706819534301758
UsCarrier.graphml,158,378,1196923204,poisson,8.0,12574,124087.2890625,pop,random,0.5,16,4,True,inv-cap,total_flow,122504.15776643992,0.03303813934326172
UsCarrier.graphml,158,378,1281112752,poisson,16.0,12555,248177.515625,pop,random,0.5,16,4,True,inv-cap,total_flow,205855.39905692398,0.02327418327331543
UsCarrier.graphml,158,378,1196923204,poisson,8.0,12574,124087.2890625,pop,random,0.75,16,4,True,inv-cap,total_flow,123662.83815348819,0.050267934799194336
UsCarrier.graphml,158,378,1281112752,poisson,16.0,12555,248177.515625,pop,random,0.75,16,4,True,inv-cap,total_flow,217179.99939703057,0.02750706672668457
UsCarrier.graphml,158,378,1196923204,poisson,8.0,12574,124087.2890625,pop,random,1.0,16,4,True,inv-cap,total_flow,123772.78503881572,0.043302059173583984
UsCarrier.graphml,158,378,1281112752,poisson,16.0,12555,248177.515625,pop,random,1.0,16,4,True,inv-cap,total_flow,219844.8001516266,0.027659893035888672
UsCarrier.graphml,158,378,1149123775,poisson,32.0,12588,496343.03125,pop,random,0,16,4,True,inv-cap,total_flow,80339.51025380165,0.015080928802490234
UsCarrier.graphml,158,378,1011993125,poisson,4.0,12573,62042.203125,pop,random,0,16,4,True,inv-cap,total_flow,50385.10293431259,0.015501976013183594
UsCarrier.graphml,158,378,1149123775,poisson,32.0,12588,496343.03125,pop,random,0.25,16,4,True,inv-cap,total_flow,209429.41309878998,0.015872955322265625
UsCarrier.graphml,158,378,1011993125,poisson,4.0,12573,62042.203125,pop,random,0.25,16,4,True,inv-cap,total_flow,62036.618350962424,0.01765894889831543
UsCarrier.graphml,158,378,1149123775,poisson,32.0,12588,496343.03125,pop,random,0.5,16,4,True,inv-cap,total_flow,302878.8637702409,0.017781972885131836
UsCarrier.graphml,158,378,1011993125,poisson,4.0,12573,62042.203125,pop,random,0.5,16,4,True,inv-cap,total_flow,62042.202269096844,0.02065300941467285
UsCarrier.graphml,158,378,1149123775,poisson,32.0,12588,496343.03125,pop,random,0.75,16,4,True,inv-cap,total_flow,336956.22762358864,0.021100997924804688
UsCarrier.graphml,158,378,1011993125,poisson,4.0,12573,62042.203125,pop,random,0.75,16,4,True,inv-cap,total_flow,62042.202269096844,0.025293827056884766
UsCarrier.graphml,158,378,1149123775,poisson,32.0,12588,496343.03125,pop,random,1.0,16,4,True,inv-cap,total_flow,338560.50164469547,0.021366119384765625
UsCarrier.graphml,158,378,1011993125,poisson,4.0,12573,62042.203125,pop,random,1.0,16,4,True,inv-cap,total_flow,62042.202269096844,0.02192211151123047
UsCarrier.graphml,158,378,1022383118,poisson,64.0,12595,992747.6875,pop,random,0,16,4,True,inv-cap,total_flow,83117.63114593201,0.014968156814575195
UsCarrier.graphml,158,378,1022383118,poisson,64.0,12595,992747.6875,pop,random,0.25,16,4,True,inv-cap,total_flow,210829.45452027614,0.00966191291809082
Cogentco.graphml,197,486,142626253,gravity,128.0,38612,153760.609375,pop,random,0,16,4,True,inv-cap,total_flow,48615.81756391119,0.13959312438964844
UsCarrier.graphml,158,378,1022383118,poisson,64.0,12595,992747.6875,pop,random,0.5,16,4,True,inv-cap,total_flow,339405.7453994751,0.012704849243164062
UsCarrier.graphml,158,378,1022383118,poisson,64.0,12595,992747.6875,pop,random,0.75,16,4,True,inv-cap,total_flow,377980.1133956909,0.026594161987304688
Cogentco.graphml,197,486,142626253,gravity,128.0,38612,153760.609375,pop,random,0.25,16,4,True,inv-cap,total_flow,49348.26995814711,0.18088698387145996
UsCarrier.graphml,158,378,1022383118,poisson,64.0,12595,992747.6875,pop,random,1.0,16,4,True,inv-cap,total_flow,377909.8952178955,0.016698837280273438
UsCarrier.graphml,158,378,1034066240,poisson,128.0,12515,1985528.25,pop,random,0,16,4,True,inv-cap,total_flow,86060.00496534686,0.020177841186523438
Cogentco.graphml,197,486,142626253,gravity,128.0,38612,153760.609375,pop,random,0.5,16,4,True,inv-cap,total_flow,49561.56525067641,0.1922910213470459
UsCarrier.graphml,158,378,1034066240,poisson,128.0,12515,1985528.25,pop,random,0.25,16,4,True,inv-cap,total_flow,212061.5148349603,0.009137868881225586
UsCarrier.graphml,158,378,1034066240,poisson,128.0,12515,1985528.25,pop,random,0.5,16,4,True,inv-cap,total_flow,335500.0,0.009814023971557617
Cogentco.graphml,197,486,142626253,gravity,128.0,38612,153760.609375,pop,random,0.75,16,4,True,inv-cap,total_flow,49686.08588194129,0.2990260124206543
UsCarrier.graphml,158,378,1034066240,poisson,128.0,12515,1985528.25,pop,random,0.75,16,4,True,inv-cap,total_flow,378000.0,0.010127782821655273
UsCarrier.graphml,158,378,1034066240,poisson,128.0,12515,1985528.25,pop,random,1.0,16,4,True,inv-cap,total_flow,378000.0,0.010091066360473633
Cogentco.graphml,197,486,142626253,gravity,128.0,38612,153760.609375,pop,random,1.0,16,4,True,inv-cap,total_flow,49791.81491832236,0.34856700897216797
UsCarrier.graphml,158,378,1218360499,poisson,1.0,12528,15511.9248046875,pop,random,0,16,4,True,inv-cap,total_flow,15511.926140524294,0.0059850215911865234
UsCarrier.graphml,158,378,1218360499,poisson,1.0,12528,15511.9248046875,pop,random,0.25,16,4,True,inv-cap,total_flow,15511.926140524294,0.004803895950317383
Cogentco.graphml,197,486,1486627102,gravity,32.0,38612,38399.109375,pop,random,0,16,4,True,inv-cap,total_flow,24811.888602625848,0.13079500198364258
UsCarrier.graphml,158,378,1218360499,poisson,1.0,12528,15511.9248046875,pop,random,0.5,16,4,True,inv-cap,total_flow,15511.926140524294,0.00504612922668457
UsCarrier.graphml,158,378,1218360499,poisson,1.0,12528,15511.9248046875,pop,random,0.75,16,4,True,inv-cap,total_flow,15511.926140762713,0.005712985992431641
Cogentco.graphml,197,486,1486627102,gravity,32.0,38612,38399.109375,pop,random,0.25,16,4,True,inv-cap,total_flow,24901.179443418252,0.21934103965759277
UsCarrier.graphml,158,378,1218360499,poisson,1.0,12528,15511.9248046875,pop,random,1.0,16,4,True,inv-cap,total_flow,15511.926140524294,0.005605936050415039
UsCarrier.graphml,158,378,1281112752,poisson,16.0,12555,248177.515625,pop,random,0,16,4,True,inv-cap,total_flow,72068.74744327337,0.015800952911376953
Cogentco.graphml,197,486,1486627102,gravity,32.0,38612,38399.109375,pop,random,0.5,16,4,True,inv-cap,total_flow,24932.906065142965,0.1912829875946045
UsCarrier.graphml,158,378,1281112752,poisson,16.0,12555,248177.515625,pop,random,0.25,16,4,True,inv-cap,total_flow,186031.60484885608,0.03082895278930664
UsCarrier.graphml,158,378,1281112752,poisson,16.0,12555,248177.515625,pop,random,0.5,16,4,True,inv-cap,total_flow,205971.95879904696,0.03794097900390625
Cogentco.graphml,197,486,1486627102,gravity,32.0,38612,38399.109375,pop,random,0.75,16,4,True,inv-cap,total_flow,24978.498867848197,0.3182868957519531
UsCarrier.graphml,158,378,1281112752,poisson,16.0,12555,248177.515625,pop,random,0.75,16,4,True,inv-cap,total_flow,217032.712725139,0.02836894989013672
UsCarrier.graphml,158,378,1281112752,poisson,16.0,12555,248177.515625,pop,random,1.0,16,4,True,inv-cap,total_flow,219842.28187765917,0.030888795852661133
Cogentco.graphml,197,486,1486627102,gravity,32.0,38612,38399.109375,pop,random,1.0,16,4,True,inv-cap,total_flow,24980.941986019327,0.36676716804504395
UsCarrier.graphml,158,378,1011993125,poisson,4.0,12573,62042.203125,pop,random,0,16,4,True,inv-cap,total_flow,49877.43213286014,0.0224151611328125
UsCarrier.graphml,158,378,1011993125,poisson,4.0,12573,62042.203125,pop,random,0.25,16,4,True,inv-cap,total_flow,62029.887251825116,0.01753687858581543
Cogentco.graphml,197,486,1374632450,gravity,1.0,38610,1201.3656005859375,pop,random,0,16,4,True,inv-cap,total_flow,1201.365735436906,0.02147984504699707
UsCarrier.graphml,158,378,1011993125,poisson,4.0,12573,62042.203125,pop,random,0.5,16,4,True,inv-cap,total_flow,62042.202269096844,0.02231287956237793
UsCarrier.graphml,158,378,1011993125,poisson,4.0,12573,62042.203125,pop,random,0.75,16,4,True,inv-cap,total_flow,62042.202269096844,0.03681802749633789
Cogentco.graphml,197,486,1374632450,gravity,1.0,38610,1201.3656005859375,pop,random,0.25,16,4,True,inv-cap,total_flow,1201.365735436906,0.01506805419921875
UsCarrier.graphml,158,378,1011993125,poisson,4.0,12573,62042.203125,pop,random,1.0,16,4,True,inv-cap,total_flow,62042.202269096844,0.022749900817871094
Cogentco.graphml,197,486,1374632450,gravity,1.0,38610,1201.3656005859375,pop,random,0.5,16,4,True,inv-cap,total_flow,1201.365735436906,0.0312800407409668
Cogentco.graphml,197,486,142626253,gravity,128.0,38612,153760.609375,pop,random,0,16,4,True,inv-cap,total_flow,48454.73576849573,0.11817193031311035
Cogentco.graphml,197,486,1374632450,gravity,1.0,38610,1201.3656005859375,pop,random,0.75,16,4,True,inv-cap,total_flow,1201.365735436906,0.021273136138916016
Cogentco.graphml,197,486,142626253,gravity,128.0,38612,153760.609375,pop,random,0.25,16,4,True,inv-cap,total_flow,49319.58494222503,0.2649719715118408
Cogentco.graphml,197,486,1374632450,gravity,1.0,38610,1201.3656005859375,pop,random,1.0,16,4,True,inv-cap,total_flow,1201.365735436906,0.04012894630432129
Cogentco.graphml,197,486,142626253,gravity,128.0,38612,153760.609375,pop,random,0.5,16,4,True,inv-cap,total_flow,49532.2986409619,0.19802093505859375
Cogentco.graphml,197,486,1176656848,gravity,2.0,38609,2402.759521484375,pop,random,0,16,4,True,inv-cap,total_flow,2402.7594128733617,0.012085914611816406
Cogentco.graphml,197,486,142626253,gravity,128.0,38612,153760.609375,pop,random,0.75,16,4,True,inv-cap,total_flow,49645.02717105232,0.2617311477661133
Cogentco.graphml,197,486,1176656848,gravity,2.0,38609,2402.759521484375,pop,random,0.25,16,4,True,inv-cap,total_flow,2402.7594128733617,0.016260147094726562
Cogentco.graphml,197,486,142626253,gravity,128.0,38612,153760.609375,pop,random,1.0,16,4,True,inv-cap,total_flow,49776.20381976562,0.28018999099731445
